uid,qid,0.111155
97c59985f8ee323250067ae30358a73c,3acce8c65feaa971a8ba2a136100c2e3,0.03532523
39c45e358edfc3dd463816798d5fb183,c8052a16f7aeade11c4c0b6ce1fde33c,0.0003629592
c503f8ead2e68f8746f8f817f7d4b237,e3927647d64b1f10ba302f8fb9e6fd62,0.003522688
c41b532d7028f12f3290ff1bb067d24d,18c10c4b9c7efa137f2741101c6b8321,0.04888908
4d428e0c07e05a8b7652e40ee8ddc742,702b9d22f2d1aca1438065f1a938c1df,0
c949ec959fd366877062e4e75d50e221,5054fb3aa4298d69728a084346b6d4fc,0.03959909
b476bb1ac763555d7efa797ffb0a9cdd,073ce7575880e715dad5f126ee2d082d,0
1edd23354e94803e65da74a0447ff767,dffcda2d60124af5ccef0505243e2b71,0
211feaa8ca565b34c161f1aa6050de3a,6499398c8ad6034001f969ec74ac4cc6,0
2de2e6875e45c19a01d9b2c946401008,89f7ff96169be5580ace3da02664e67b,0.0379471
750736764bcd0c67279d95b85bef5354,27fc7ac85a2ac070f7a158cf38222197,0.0159822
9da48267157908ea2833ff479f79aed2,1efd7e6081ac11405a9136457c009a7f,0.2075955
b4b253b68df4f90b97232e3f908d70e6,9dc300e205188a929c4a15c0cd8ec60f,0
c85247d0c784f3453094e68202c96550,59d0aee606d15c67777e266f381608aa,0.098381
4a60f7a74d35443d581c172185596fac,187325b9e18501d82a734e4d2a821c81,0.7427244
6720f26d88035afba09ab42d7f5972a0,4cc8c97c2dc3dc517cf11a25244c403f,0
48e80d3e6d92cc6a9434ee97de39cec6,590a80c765ba154850f4a10ca81a9286,0.1287593
a3d8f5dc7d6d905e318faf36e0758a31,90711fd537a550c87885b76bbf32d6a3,0.004321061
30ca3e1fc364dba1e21734d39828de33,fa78038d4a55baf666cbb9c482e5670f,0.05339999
fb1802de616a28e810711f001f78a88c,5b1dda02d056d5fbd2d1776ac1d27d19,0
3149923d07a4116225382ab4e94fd600,60556e970906850a722c76c467f7d03f,0.1011675
52f52dc9cf7839d5119cdd9e39241575,0d4f948ef942f5ec86d49f1957388fa8,0.2055086
4fbc1c409ee6b13cda01af9691c1a020,1c5d99768c7d83bf4edf80b5c95281f6,0.2275395
51ce25b5d96c1a9d3491e4051cf1ae18,5c51f1cd34ff75dde0dfe7e6b8449336,0
f18ae73279e854ce6a3c993b012ce690,2628629c50d1f03e9b0a8cf700ca52e7,0.01955202
c37fa16bf69fcc19f355dc0611792207,84a6efff311ed4effbb7a8ff54df6302,0
77f69aeb93b453d0377c27d5574eec5a,63122e86b2619c4b027a9f150f122b03,0.1562748
29c181632b7ffc4fee3bed7a9da85b3b,ab3bca1144138d55fa015505e67c737e,0.1145576
e0507f951f3d34c7f694b4055e5f093a,92e81a7ad076680bf7e549829b30a058,0.1045314
d90ccff2bff7cbcc5640adab26717030,48f9c93d45e7aafb6daba43b8e720534,0.159081
0abc6dba5989dfb67a113d4a42f8eead,47ca6f84889ec1dbc4e030387d7d7f2f,0.2698182
4fe4b2f69a8ea78b9fbe1dc71b056d1e,cd1a51b7ee6356c6d38190a859b1436f,0.01973792
6c9d7b275b8fd9dfb7439204a98f3003,46c0a7336c104323db0fd8e6a2f01db8,0.07278235
6a754ef5815dc406ea30e5f05f57cc14,854a50698986279f37d4e9d02ad579a5,0.06420992
d229d4684960cec5020f21433db76ef2,1bf5017b5d817256e175c2c1d1c298f3,0.03963359
cd1f24f26e9c956d60c0ccf1560752e5,55cb18f3cb925d0d94493e3fa14231d9,0.01414098
efc7c7b4b49b860bb30cc2ceedf8009d,bdd3fecd6584aa8d5d807f45cb378b99,0.2250155
1ff41e1314f6f32e982922e74a7ccc66,d4aeaecc43e34e6f609464fbbe2f235c,0
168304fd7743f4fa8258e4327faa74d0,f21091417500d8df41c99d46d0e01332,0.3194985
1b71830dc98f5c5b294e8d082520b3c9,efc1544205769a0a31df840a77cdb986,0.00410296
0c1cdc81c82ee4d86382da549cac6a75,0a8adc81a87c974035efdd7f658d6f44,0
565753ee3f57640325a7524553a14e93,5bcde36352f9ef865c29885c75a8bc6a,0.1317574
dc8fc84c0a93620e2729c687aeb0e533,69dad62650fe54633d65e36416a5f035,0.04735723
b06674d5f2135b4f296d25677a795f80,c748f4e1ed2000579af4c2fbe4cd1501,0.06732494
3cf446e3acc7bb26f53a78e48ccfbc52,4d1bd205c1bcb6a74d81aea6cde2b039,0.006751038
504fab49a1da12ad5b3f5900aa255673,4abb6f8957691abea2a71f7677892520,0.02144444
c31ef2faf3a00962aa0ff18d2a5be459,e6519807bee23798c513f5d724243a5e,0
3304459a3d2e918f0b311f2624d3af5a,8eeed88a9007fb0fff43fe06c9973a83,0.01366825
3f242e9567cedb7d14884beab228ccff,6e57924073f7ecf0895d3ff5817156cd,0
7eb6beb8ae158bf0cdd26ca80cf0f7d7,a90a577844a3bc5e6b20e02937fd1639,0.9869686
87c13af83d28eb48a91d1331658ed00a,35c630b34a1ab5ae59d0a2ac41cc1871,0
03797bcdcf9d185c10b76d75e940f56d,26356c3970889d7e5464ff91bd257727,0.04006189
05d2ee1563c23dc78ba4a5e0f8ba09d2,f0947125e84745c2b75707d69d2f59d8,0.1983049
c4275f800bea7eaf97a1ee012e90a368,57fb845bbfe043165f0b288e18c915fc,0
c6b1beb4c8a61de5a0138134826508a8,0d3d6f36931f4358f7d45d7de4785c1b,0
2a01002e64e6b40510406b4cb3a12f21,88ac58c441a69c8000cfa29445ba4be6,0
f65329ffe37824a2a1677536b075cd50,9b0a1091aef80cd1728cdf1a11592cb3,0
448ec6c30af80b77503b7baf4d32d18a,cfe94f6e0147082f62e4ea4ec1401e55,0.3224027
231468fe6d535f4f9db632f22fe09ecc,2fe361442cb67dd61b0100748c4ea39f,0
ae4f01114bf720348162f2970be98099,9f455af1442a8465f5fe3b96105aa903,0.1267804
c41b532d7028f12f3290ff1bb067d24d,d932e7c25ee211430194017632e476b4,0.001341442
213f8235b0b202541723d3b34fd536f4,a427fe84877f7bd7a3ebe2fc7a038f99,0
fb1802de616a28e810711f001f78a88c,a9d61553c80da1cf82296e3970394158,0.01845189
f3f2aca26ed27f534775016a76759c0d,f02989a37f1fe18d179d04f8e691c091,0.08568116
60eff6658efc993d8976dc1ee40c2a8b,03aa50f5ef71bf0b7a92cd0d6c3cd8c2,0.06415473
ff03486300fcf249b6fc5d88726b03f4,dc5fa47b316325efaaf034e00794de76,0.003490584
4ceab610c2f4028cd4f4cf83e2462f88,73adc29dc5fb515b43c5c1375805326a,0.02217986
f33383b49b457054b5c5b6def6f46c3f,b3cdd75f0540d9026a18775ed3149542,0.04290675
6928456febe78441e4df6dfcbfabfe73,7404522f8e936dad9117da091c63a28e,0.002075522
132a3763cf83dba79d2a5a7b2a1c23fa,686718091b11a9f98ed632b4d2ae3f60,0.1051769
c18319ddcb344228b273e971f98ab275,c2990058d4f589c1858bb5bcad9ede6b,0.01552594
684fe3ff4f606aa69ae20cd0dfbcb239,4bc9ebc2b9b5897632477c5640eb754e,0
f325671536adb1d8f923cff7102026e7,0a139df06b852d2832c743f8698eab7a,0.09487833
211feaa8ca565b34c161f1aa6050de3a,4ab38909a23272d4c210a6e1d482fd6b,0
1a6e7a6d79e6fe0e633d6e9ceadf494a,45c2a95ac0a04633ab39dbc97824da76,0.2467268
d62b301edb1e85bb9b8b6376497e3e71,64f7ef3d17186077b8750d0bca255ca4,0.2068689
84b9b35413af086bd57b1651ee00dbf8,2a2154113cd15e9a1a7bbb750866c1a7,0
ec8403427449ac00a39c9df13f512b89,1f86d15250d791dcf22e7dadfc41c9d0,0.007015065
4ef8e92bf39f289ae3bd3f48b764621e,87bdfc1cf58d35a1d0bf346d7739a805,0.1098901
6ac3b59fc0b644ec4eb9ca6650dd5c2b,884d4ac0eea8a91daf3c2ecac84f4520,0.1028255
31ffda68eb2e6fc79ba94df7ad306039,ad0335ab88bb313fcf0074598bb4a43c,0.002784191
c40b8c6b4886e63e48a6bb9310b24fd8,22edb6cd21e11586f598ddcdab213f02,0.2877013
6720f26d88035afba09ab42d7f5972a0,c40eacd0d6daad31b58a110841bdd0bf,0
ee41be5fd18bd2b373ae9321d137fc70,a05aa84a24e90b487c92e69b36722e7b,0.003620008
474392473785ad831547842c34c1cf34,ea0d0d6ddf725825584805803fe5b390,0.3535448
f1e7b1411030aea6917f48f2beaf6569,7b8d59f1c4fca2a0de16164a8fa72047,0.03107927
b7b9af8de593fadf26bcb747274d0def,b8ead4a65d2245bf9fe1c6d8300ae37f,0.30275
ca71be3b63d4ef490fcc25640b3d5713,4020719a80c84a84d6bad8c4553aaf81,0
667ff09fd0b1ba7a278c892447292c9c,cca0b1504a8a1cbad09db7ca0ce3fa1b,0.01066931
211feaa8ca565b34c161f1aa6050de3a,7d60865ce4d7d8772f81299ab85624be,0.00958675
d9fb60c2560cc2b0b8474dd9dd77eca5,0a9eb67bdd3b5b9ac0c2a373661a59e5,0.08662818
ee41be5fd18bd2b373ae9321d137fc70,9ec7ab48cd3ba7298ca42c4fda3ea875,0.05463646
71aa4cdd6b13d27f1e9980a323c8b93f,02c99f0793d183e55182e3ae32efa2ee,0.07596257
bee1b1ad6c183f354d369d2c8bf70afb,92ca6d4d212f47015bdb3fa40805890f,0
1d75ef2319f9d48d9216d9c8a9ab1889,995fa4773afd11b583f1064af7e3ac92,0.01314129
f810d037b848d2d7640766563c206a47,372a8ded149a429115d2c70c5c921c02,0.2956093
3464120a020713e0991331886d20fc9b,c982c98d4a3f2ba768580acd1fce53cb,0.005286025
0649e9edb5f21c5f58d9795576150c9f,219692dc8fbe5c6374d53d025232d42a,0
ec4044876556feb6340a19732ad580d5,1103faab2cbb4c7da9168e6cac80b802,0.009966549
04f38326f715c247b246f4b94715ce93,d33c0d6d49844a67678515609e00922d,0.2565492
c6268bee5f892de25f3d169e2ef060c1,7756ae4bc350d3e1930d6b999de546fa,0.0196698
6cbb0af0d99870221b83c495df2e24cd,d9eab39968220b04c9d2cd556a025afd,0.4082474
7090a1b8c63d5498e2007e62488d39a3,2ae39cb16ee2b5f7a621282dd907a2d9,0.02918294
768022a60b263c6943b2b8aae6cbe53f,d7d914941500cd539258f1b97ad2299b,0
b6cf33afd8bb56403d7608ee70f90c27,b4b8e33dabd2f1ee2b82ae43a43b9e8a,0
8507a172fa72507a026e7ec1e927cc19,b56cb011c3f91430a5cc2f0370f35465,0.7179364
26d118ae68ed1a25bf687fc8583aedcd,b1e44d8a87f8afd2679c4ff00497635b,0.01414096
389d8e09ab8733f3ae1918bf7b051582,e2610312bde43e5f5bd09346035ad312,0.2055874
1a5a4973f219b8d2220cc4e1b94433bb,5894e95b7ed0fdc7de9caeb7d986ad47,0
dd6afafb8b64ce3539cfdb318c82648a,bc453df161fa14d440907c6d9ebd0147,0.662273
aa97d969b9550c6173e9b1fe74f7624b,10828080defa65915794c899641fdf46,0.04452908
211feaa8ca565b34c161f1aa6050de3a,355eebbd95b0ff1e88f979cc656c9262,0.00505931
8cc470e1c655b5bbf6e8684509b44205,de16c5132a10fc4f798c2aee052bc8ce,0
ec7e29b33e9fda297a48ff86709f123d,76b70e5765b70562f8f41a8593ec7b1e,0.159538
3461f2b4a8eaf2b59aca6948d7c9d07e,515f6a048e3ebe767f69caaea3fedcf0,0.01032324
b4088fba7c0665b101be984b0eb88f22,57d52a9fb70a60e57cb6e822c20a8374,0.2433413
c949ec959fd366877062e4e75d50e221,c5ec4dd977450ac1cd4239d978f496c2,0.01236907
ff03486300fcf249b6fc5d88726b03f4,8547406a721cb5f83960f458f1e8bc69,0.007023663
34cd2a39357cb5fb698736e8953e304d,90da2830761bf8d4b20387f1694ef45a,0
e1a1009e93ea09bdd981029b592d89b8,59d0aee606d15c67777e266f381608aa,0.2484695
ab4ddfb041bbc8a9a1c3b163e7764c8e,83c49bc578ba59af98d5e3d79553951b,0.04123653
08c03e7e172ab601caa732f2ae854207,566d50f713b25d6e875be69b8a60edbb,0.08521348
7dd2d025f5a18c04a4d38db29f5fc5c1,d0cf59337be958194e158822a47c8c4c,0.1631076
eccffa76a4bbdc4654e9f726fee03615,c43790fc193a880937438c4eb3da9f2b,0.1017629
e549b2d49ab8eeda0b1dbddb3d58fe71,f7909521cca036c41f5db5a8fb8ce996,0
19a80e0ddde0a880c45b6606b9f2cae9,4d1dfd2339d919f50cb507b520f76963,0
468d3b73fcf72f19b30288129cb7afc3,9258b35a21185673ca40acd6a05417e2,0.1524379
a25b5a0cdb92076b7e0e3927333eb2e7,de0e14b71130755ab5a1c4aed3955e7c,0
39b5a440152208e2d83dcc77c38a6122,74d21beb7c6557e9bf9822642dbd2575,0.1333763
9bd454af6d409cfdcdb959eb52ea525c,f6bfb0596ec25e74911a6c7d8720a73e,0.1305135
238fd8c5c8d727421ff682c05bc7189f,e0ed548811dab2ab11a6a90e2a1c6298,0
bcaface33ce1370277ba1e5d27e8f418,fbf3b5b1e848bad7b40d367f53d1fe23,0.06395895
86e67808a768ffd96029286a95b30b91,b9b22d9862f1a136ee06c5229280e483,0.06074288
1f5f7ed42e6be9a70b98702f480031f8,4c62e66eb5ae5212769b3fd710a75fb4,0.004078283
504fab49a1da12ad5b3f5900aa255673,6517f60da27a12e3c409d6d0944fc1e6,0
2503299e3ea35ae7792001ec137887fe,f51eb0d0fd7db3ad4466a1624a1a161d,0.07397317
93625e9b0f34648837c742220ff228ab,a566a6a83519af0b419ce0b740ef52bc,0
628a5ec3070e6ba56c6aa66a3a741686,c463a8c64383433281be3551d1979d95,0.06443242
60ed67739317f1d8f9b23ed5272276b5,ecf591ef648b66206a96a270bc071c15,0
adae67d1094aa5c4b18e3bcf42dbbe4b,b859eb5a2c406da2ee49a33672bba2c2,0.06475627
d6cb1cfbbb869e78f0f5c0a2d54373b7,29e7e34e2f726420c3165ef409554fcc,0.01681759
37ff06b512375130d00f4a7f684207a0,8fe6c983eeb49c49b834a8338ccf1586,0.02102286
db45e155195e79d695a0dcfb75f53367,7c1a7eeb0ca2f4ec4d40755ea9175e2a,0.7720079
a9c38005396790f48ad36e55a730f688,fafedaeee12e914a7162cdd8f9f25561,0.1417786
9bf119386ef74ffe645bf5838543d450,02b6703fee58d142185a432214a998be,0.03628708
4462dcd2a36977b42981ac22436b2f06,1e36b0d413dc89be8db079d22ed0fb5a,0
b2739a870bc71589827e8ab89c18208e,381451e0cb2f01a194ed94b6b5860b98,0
a29e605791fb05f72c0ecd416df9b62d,a7e50f142ba507595d83d06e1151a74b,0.09491329
29deed3d34a8c5d30bd81e565df1c6f6,f27e620777aa3ee00b18d3677adb717a,0.02729288
afbf1516a7ee9441eb4f2856490a20da,74c79464bd8787ff0668a2227f479e52,0.1807377
8fe8d052d8eefb48231d0e164d7437e0,bbb746a0e43db0470db4aae51db5645c,0.7185299
abd80c3e4ad99014e57098824cb09de7,c91341d5fe5032ed066719930fb81751,0.06473484
c3e808b571fbb0908c764bebe94961cb,9276cb39d78338bc2aee637c22ad5221,0.6131739
e549b2d49ab8eeda0b1dbddb3d58fe71,5345cf8ce3d059be40fbd9d73fbadfae,0.0005564277
9a2c445b1bf4402bc0e68699aa2dd11a,f12f15833564e16149115badc0442d1e,1
96945e35c8c4c61f490bee11c50f480a,a2adb6edc6c161b9edb24529238496d7,0.03163375
d7bf83f7522896bb85ce21ea37b6e7d2,6e7b986ac52e8e0c21012fbe15a0b8a7,0
b4d6b248ff1ca8b0a9acf5da194d00c2,9da4d527352306d5e845ef7526cf8038,0.7296403
8dd734bf48203dedac97275228b17d7e,aba747135b417ea6e27a88ebb89bc28c,0.7196432
9b7ced651e693542742656debb943157,b1db07e43571c7fafe11a9177b6b2896,0.0644683
d9718a8024fb2ad74b71b0c83224f679,4bdeb420931cb61f2a30726facdfd177,0
9e53485880acd341571e6d55ad32de20,cbe176a02f8cb5182240228cbac75d09,0.01279213
bd87874503a1eb7aef06f6018c8f4b5d,28ff24ed54ffd8c715d7112ac5fac7f7,0.01732398
d5c0f0a36a8358641202207e0a124f7d,017ac1aa57099c649564dfc4fccf227f,0.02002971
4d3fd545a17431ec5d210ba124b3b05d,0242f93a7fc9f37d8810df8ecc9f33ee,0.1271215
566684c828cc902662b503071cf74707,66b9b55560116931714eb5fb8e179878,0.02187354
a23ef374c013c2a8ba4df47f5f15f6a1,44f16a7417cd0123c088b39c2f9fdc37,0.05154401
ec4044876556feb6340a19732ad580d5,a44e66f140c684a6d839f6a71c78bfa4,0.3006604
e08870a2715ee88ed8d32edb0d70b899,e9fa30b0153608ee40cea9b6fe721c5b,0.5896112
e0f34ce6ce7fc62a9a393075fc76aafd,08256b5280256f5cc39c7b76f9c9116f,0.03038711
8265ba9aabfcbb4aaa0831acd5727f06,42d2f9ab553fb25e21743d202f9e0e30,0
f061961e89bb18f9147ff753d4d0127f,f01ec074fd877011839484065749b8ad,0
aff9a717523430751b817f136d63290a,dc34ff1b88df67ab4131891e9c4b65d5,0.01203462
ea8b4c029026f4434c530c2fd55fa89b,5e6960bee826c8997ca00290106636cf,0.5990623
e888f91bd5d4710599cf217ee69dbdd6,db73b9e7230ce3b99033c54cb2d65a7d,0
72c5245884c1b45b69e6a5b1d16dadc8,8060112948b2817944b4b2f29edecf37,0
95847a8c4ae60d7e4fa705551faa0d6d,1709806c1d21a6c4f2717c5be873b765,0
466227317b754d134a2b4bb07407687e,dce9f4c7c12a50691b4db4f212fe0edc,0.8127421
b18a7de784c075cdf7d8491552751506,fb426e4a0c6dfaa979409a76f70e484e,0.0003231748
72982a874a8e37caaf06beb867f8a635,b5ca03f1bac6209931f374c9ad7ee3b6,0.1871792
935bd36b654f5949420aee774e90593d,e065ab5ba062f81acc1dc8be8ea1b5fb,0.2742457
b0223d3966447682b2aff86ba8778a03,d16eb14909d0e698c8f81304b56c6af3,0.2969135
32869861c213b6581d981a06af21f9b3,b45528e0a209c026bab5273780dd6e4d,0.03108299
81f5ef12ddc53f5fc88e286f36e2411b,6a712c02fe299da1af84d8cd188193ae,0
075392b2e37d91d5f15e1d05f109d777,acd66352faa012036fc99082f3c81029,0
86529f944f4e6ad5977290a4b5a99876,48c43b21b03edf9c81588f0fdd0fdc87,0.005881614
ddd1f005923090546835c2c0924cd8fc,c41b8b0b73071af4305f6bbd663a7c40,0.04741622
c7f72b14553d6df075b3cd9c46383acb,4f62b293fd38728597146c41242fdaa7,0.08404405
6edfd8c08d82cb2b41ed5ad77d8acadf,177d4f5f86f25fa470f24292f3f336aa,0
897939d38fbb00db6aab11802e2bbf6f,562d5a0205b812b9e53e9afbb2ade4ff,0
a23ef374c013c2a8ba4df47f5f15f6a1,ac3ff0267cc854d77137739a6f8d6b38,0.08508185
d2429b1445f7e930b21acc064e928bae,6654416c7a227b6c2e937ea4fea6c9b0,0.029602
66c483da2a2a4dc7204b0299cdff0f02,5ad64b7d2001aa2e8885790da2310ce8,0.01941912
1edd23354e94803e65da74a0447ff767,df197329016d9efbe1007aac85dbc7fe,0.09186923
38ff4f0cf693002f0c5c383af3c18dce,a2252c4fd448061edd0c3b238723771c,0.009667732
29deed3d34a8c5d30bd81e565df1c6f6,ab1a63c27295e4d38d0b722bb85dc2f9,0.3361249
0a2eea38910e492a00b39e4d90060dbc,ba16caabf2767faa47a78cdfa9c5254d,0.01101001
b4b253b68df4f90b97232e3f908d70e6,1ff1de774005f8da13f42943881c655f,0
bba2ee6cc65948b9adff93599166f752,9d6f1cad76173cc5b8a567b373c0bc4c,0.2695752
0f35fbcc3fbf53e37ba31f1d63fb92df,59cc0fdafe8d97127bc1301820b7cbee,0.123317
14c14cd874293a30bfc187f5797f3740,54a2f7b56a27a8cf67f7d00dd6ba1b2c,0
2c89055867ca777a6c0a544c4529425c,e1163e438605b811d97af4ba49f47a90,0
7c7dcef872a9d3feeb58a6ec1178a7a7,63261589c5d439a8bab7d2c1cbff69a3,0.01539341
a26a18f42cd60588ad4ad53a24171df3,9a4ea0dedb2f8832ab2fc9ec7afb3a01,0.6350482
24a0e902edb0765117a8d5461b726d16,02d927c2e4c7a874022e6206f3487c73,0.4069979
1a8d5bc46faba6483009db74a66a888c,3c714707bb41e79a993c97e97a583cf1,0
20032f5ba65a8a5d3c87c127d7586456,0a676cbd2396c37d91a8a634301fbb63,0.6062523
48281a60312322ca48b444b36b2bb538,2ef5ddabde3d98f53ea6818da32b8eab,0.1807207
c0d8c11fe58b121defe7c0edff43296a,1398a03f72cac381e5460ef6346d903d,0
c8a54a70591c156f4de244dd61a06fb3,ab87dca6fa1b2b921fec2f088a386acb,0.05613771
e065f8fcc986da7ace0eaa7b968b8d2d,4d22f30ddb5dfcf8bc03f3e6a51e961a,0
74e6cfd333712ae224091d22b3ac5ac1,fd21c967fdcf90847539fd625f2bb4ab,0
6e907a8dc070de9ab2992ed8b94278bc,5c88f2248a8b6d098a448e9cb425a38b,0
5a930bd0d8abbf271b02f85c497fb637,326ac6e64a4bcdd52b85652579be5910,0.05896455
e1d273518b2fdc2c1d6320d6b8aeaae7,4f641ac47e2138fb1e603c377f35f7ac,0.02262483
e7f0615f9b2927c9258c0cb97021ed6c,d620b57b88da394ff3aab627e4dbb67b,0
8e7e5a7860369f9bc757220f1effe285,541df6f641067c8478d5b7afe9f67548,0.01660338
89c13a14e27fe5759270fdfd83b551a5,9615cf2f6c29e044876b32a83bd51af2,0
c18319ddcb344228b273e971f98ab275,e552ba9157f320561c9b3a9a02a0986d,0.02154517
8b987e5ffa2f37495d9d7d675e0e8bae,8645135034e5e8f1db3cdd9bdedea3d2,0.04361673
29deed3d34a8c5d30bd81e565df1c6f6,58111ed542bd3ec55038f57204c8bffb,0.02375453
b701b6c75280cda4dab3ddd7cc34c86e,f2bcc479b8eed132a153505dd911346a,0.4749984
deefa9e2fbda5f8374d4fad8bd8fc230,83f1cd3a79371eea9d7a85e82685a7ed,0.08964987
239ba3e9cfd9b2582e033b0446f7b6ce,d7b3c50ba63f0c504d24fc26e0767178,0.03733173
fa39746bc5c620d4beb5717f801e35ca,d9475513bdfa176962078be5cc301ff4,0.124324
7a3479df56feeb9738b06f9681c1ecfd,eb5292eb7e2df9ddfb6fc17fd4cfe7a1,0.002602957
17016ce634f1de25b42ed1454ebca97f,d66397df46f4e33cb608c322f751d884,0.9534782
6c00d8aa4f1d7fe4430666daa00ca06c,74c4b686cfa03c9534e1fe876c6d3c35,0
ec62e1d25e6dff5ae35104e82965d5ba,c458932f8977b0d6188d756da2056d26,0.05686209
ec49f41e575e27e5e8a8117b71d9b8da,20ae8666896dfb5b37cc63c250be2b73,0
684fe3ff4f606aa69ae20cd0dfbcb239,46be0474e7bdf10e3be61d1b28b2a833,0
147226d46590c806dd6216a8b94cd69b,1c0abe5984ef76f5daed1773a4ac6f10,0
c3efd05fc83791a357db6059ef851053,baae7012a12dc2767c2339d3d5f8c0cf,0.0145478
0344fc2eb27add356e557740b58fd690,e22e4fb37fcf6569511fcbba1b8442d6,0.1420334
2358455bfc43b378bedd870fb487479c,bd11a76df849072f610baa9851b61b87,0.239489
88a8936093c9633d52898418d6bc076f,4c47da1811da1116f6de19317bdd9f1e,0.1959438
15289673883f5ea184bd5f3869bd060c,ef37da7b648387fe71a6c9c5c9c823a2,0
854feca0131b290b0e021f3aac09133b,89d80af9b323e53d6712c9fc60bc0fa4,0
072891eb2e7ef82b93a67a1ecde311fa,54ca90f153559ccade3eb2038469a6ac,0.105485
fbb3fff69bd28a9356f07277154720c9,852b2071a285602ed3547da29389fcf8,0.7630587
6720f26d88035afba09ab42d7f5972a0,f408d023f83b18ccf91bb178742b5287,0
37f8216e399120c3625902f013062d69,5558b1324c875553ce52eb82fbfc7030,0.3703093
cbc04f83ff2550dca4e7bf9a2dfb36a3,b701131a9870c17c8d53bef2169ce312,0.2398114
6d059feccace29c28ab798ecabe9c05c,70ff47e44d2053f68252aa30912c14d9,0
1f5f7ed42e6be9a70b98702f480031f8,10c53b010d7e5f94f48be0c967878fe3,0.1537123
a3159c243c3af51abd654cc28e21faaa,6698bc18923ce5aa1cecd958a8f079ef,0.01675932
8b4a472db109e98c45987ded24b582cd,3491edbf581c20bfa2b4069c5c9ab6ec,0.1771463
192ac500d06c65d97954b40df22f49c8,10ced693c421312469478934120edfc7,0.129494
14b49f2306af75e54375bac5c6f87d02,725c5980bac219abc57d7d4d2fddaa73,0.1535435
ba8b5f5eccf3413515e2bb79cd091e2b,60dae508276d0377fa4302ea755ea37a,0
956d97a6b7168e87bf6c48280b36044b,f938214b1a7a53b78c396e9819a29032,0.09008048
217d8799a14c514c3d3c557d16d41fd1,8bf72f9d21485883fb65d6d5b9905506,0
feaa57ffd702912d1d97b449e6106686,760385cc64974f77fc9c824a4fd7aab4,0.1638171
956a14ae0dc73cb5a0075fa41c84a3c8,af0e7303e79096b6fb3bbbb947983209,0.3963403
6e7228a659dcef9cd5ced7ba38530e7d,6854b24f5984c3d40cce1f457d0a02b1,0.005440417
cd5f8279fcf33114f64a9c5241758e62,0c9d59865936d2ab45c07e8500b55289,0
f59c0882c62d5ad5fbdf90d99cdd1911,bdf0672358fd7f0baf335283b7cbcb8b,0
5b05efd81867385c26019dc7d0b1e668,a8be061cfa455e82c2cf87f17214e295,0.0736683
8b676c6bc810277babc2cb4233074f0a,d9a6d99231207ff2cd5284a0a0822ed5,0
f5934786bcdf75cd19e70694415bae36,62b4f7338ee7bf4284e7c67dc42f551f,0.1624241
892f384cbaeee8f09ac6288a97f106af,ee63fd2373cf58908be159234fe6a373,0.03469463
820acecc990aaa032cd0e94a823274bf,32b05012f2c772dc391a6d27224ab735,0
d3bd8f228d9e8cfc1865b7d6b005d00e,54efe05db8b3f38ce5f37a67eefa2a3f,0.06039096
e7a2b2326af1696a914e562dfe9a1f6b,c658cc054bab342c49b53e0e757cfa2c,0.01038887
0f40d17451c73ee74c7ef5386b064874,a05aa84a24e90b487c92e69b36722e7b,0.07195602
a9f3039523dbd304fb5a45c5235776f4,e651a55cca49f474717e7b4c5d9096ba,0.1424969
1414becd09ac3c7e1a0b1782619337f5,8b6b1db9e7e013489a5643e602fcdf59,0
211feaa8ca565b34c161f1aa6050de3a,bb4710c867890ec28a73e6b8055a91f1,0
4647c40cdc11e3e04244067ec513e072,6168512ddc34e41d9d91bfb19ccaa17d,0.06599183
cfece897d102463509177559aef0d274,82e754f5a1cfb214e842f99cedf8c8dc,0.5647486
14c14cd874293a30bfc187f5797f3740,d6270d08736aae25ee634a7511089397,0
c503f8ead2e68f8746f8f817f7d4b237,ce8e4f91f3f5984c2ef51a80e036985d,0.0005592748
78d1fe3491b71ab01738e40b505b23b7,995319dea835957c720bcd8164725324,0.1633929
ecab3d53fdf9171fee66c4a3664844bf,923938e5dbf3fd9d5aebeeebc88424e2,0.005617881
9255ebde1cfffa535cfea1e98caf3f27,28fdce29ecb26264c1529537e5383eab,0.00209371
af3a586a2d66bedb945dbe1f6580986e,57c336732596babc76aba40c6f58fbe9,0.003399009
684fe3ff4f606aa69ae20cd0dfbcb239,fd87f72b612a7657dd90d0ebd36a3295,0
86185bc7e54d2b830611e6610881ea0d,d76c9f884f6792ca527f6c4d5e0b9be7,0.01751547
8a0317a814e0445ecd86ebdfd2155e61,d9b23e4287359b3a9a33672920673749,0
cb14ed431b6d6c02f010f2324c71bfbd,55f55dd97da612dbd343f8ea85a5ff23,0.057037
6e7228a659dcef9cd5ced7ba38530e7d,861387f1ea33ba61eea3c92f463b75e6,0.5682272
3945a1c968499e2e16a627b94383a8ce,ece0d387897c079e1d3f158733ffa6aa,0
70a388511a6dd3ad4b9f7b007138f8b0,8da7be59897a0fdae0c3d6df7e4ff684,0.2656216
385c8eae92f84cc638b259749a8d3cde,47491551d52bb71b3a6ccef88faab263,0
a7d61f4e89591b54a9136560089d756e,0b19dfae13528c92c53593b65f379330,0.2756834
