uid,qid,0.1112434
217d8799a14c514c3d3c557d16d41fd1,51db0eda5a59e314d017e92b74bfc016,0
78d500beb39dc25c9404776bf75e6d2e,9223c9a6650cfc781c00e85500b8b39a,0.01463511
9a6fd7f41cf19d67ac83da467ce2458a,4c62e66eb5ae5212769b3fd710a75fb4,0.1034648
9c335a48160edecefab719c8c535f600,231a23efce34a710887f77d9ee5a5b77,0
8edefbf5ab9e8a7ab340e496c40af4f1,5fd07d3d401448133663f56e6dad2ffd,0.1716626
b06674d5f2135b4f296d25677a795f80,87a1475bd7b5ee510b918bedce7925f2,0.02962196
fc62b440d841842ee960a0ad6c2277b5,da383100911c798d766fd9a7f68bf5ee,0.3112749
0eb890cad361d8f5ee195f8231864b60,5b2c16cd06f4a600b42a380598dabf40,0.02703014
28dec909163688b31e9defd4a0d1cc25,a759414586a29ad69d17702626cfa617,0
5c861500bd56189da2812435257b0541,9b190e6981460733eec9602f52eb156c,0.06324799
1b71830dc98f5c5b294e8d082520b3c9,2d6e9c14231d40b40b1e8c6a208dca2c,0.02206725
59b1eade2c2e19994b7684acf930f3d4,8227700284a4356fbdae5d3379e47589,0
f1092a4725d8cb9858c4f7fa740f773b,e387233a7483f6be90b0c1a127e1471b,0
deda449ac6f9a2ab266f73d88a458f42,8b80a5285eea2fe03e66f984bdc5ab4e,0
0bbd1c7a373f938428df6fb51fc3897e,d3f0aad3b31b6719a12d8964205520f6,0.07178476
8cc470e1c655b5bbf6e8684509b44205,0a53e993b47eb232ce51f184670dfa93,0.026864
d2301e191b48dce4e1a7eadd45a26561,f2234bce97c347159c6cdecfed9c8098,0
90159be0a07e383af52c76f8853ece00,35b62986a6ce18708ab623a7872e79c6,0
5bd4c1ab25a1418fb05262b96691e149,eae57862ea4bc4423f276cd14ff0d74f,0.1644643
0f796662faea8e50af08e5512a9065fa,0d634a034ed4fa427809b2fbeeac5ebc,0.03501137
a914e0caed52c9407eaeb0d9f6cc9de8,fced5e4d35f67c5cd8e08d1a7e3d7737,0.2505156
66c483da2a2a4dc7204b0299cdff0f02,7045f70be270503e9ca7ce2bb822f913,0.01941116
ce26d8a5ec55147afb19d29c22f6fc96,af91077b24ef1d6a46fb4e6dedeeaac1,0.07142776
25b46ece20ce36b4926fd825e31670a6,017e7710c1b1d570c83f6f2f252aba01,0.1030826
50d4328f3dcfbef882e5aade4cf79a31,ee2fe5fb4e3d3e9c1b0a783c0371e9f0,0.02867513
7917b6d09f8e62a55ba9d9895388b022,dd281963ccd64399e503c08e9e7ffc67,0.006477601
e9c9a59dd0ebae494529142c36724b50,3db829d2aaf97c3d41f9609625df6ca5,0
c695dae8902246d702383eabff5009bd,ee2be625a0be87ed3b7b037f92f5b98b,0.4532217
9255ebde1cfffa535cfea1e98caf3f27,08b613270fa796a77c2cb3d4fde2f0c6,0.007560003
f66893d9201d47dd6867d862187e501b,2620127b4b8990ad5924691fa62a8e6a,0.2107481
77c9153861786a02a9e302bf5cf6da6b,06a2017fe8df8ba35135f9976f10467a,0.01548853
19a80e0ddde0a880c45b6606b9f2cae9,56474848b14665793c681d7788bf5249,0.09182951
e1a1009e93ea09bdd981029b592d89b8,ad91ea1ff609c267fd58afd3ec89fcdb,0
aef7256ebb87d1d5de6ef74352ac1c15,4783a59a5590d9acb2435d77c71ac83c,0.004061029
edf1c4924a3487cbf8ba176edda2eead,a043fc61358216263e098ceb85f9dc47,0.05855555
2daf2d952579496e13c9db619c7f45aa,dfab3d7839b8225cd2969f53f817bf5f,0.01503602
a7b6d9c97c508834e588bee69fead174,f91a1c0647d847c77c7dd70fbdca3c0f,0.02026636
7c973beabae95ece34d31dbf1fa03bae,d9a1463e24f8bf850d22466c990ea559,0.1208933
aa80aff1f7fbfe741a99213ad8d4f3af,63433f6b0e781483ea0a7835ba9f7d3c,0.02836707
16da31f3b9d32fe5cfd4f9ad3a140de5,5863f2e82d59c28a99e9d85b4c7fcc9a,0.06706524
db795c5a0de0729ba9790594f04965d5,346dfc3eb709c55d1dad6a3bfe88513f,0.2892764
fdc96b17e7e10310880d78ffe3f364b8,7906a1b7e46dd528e6728dd13375f8bc,0
2967d5ed2fa47d4f687f572879c6c199,f55f826a9ffd067dde1bf5de8a9b09bb,0.2343536
90159be0a07e383af52c76f8853ece00,b40ba74ecc3a83f7243b3d77a212872c,0.04884312
37c19aa072ef1ae70f45b25657059f22,3dcffb3d26cfd8c0d7e71a5a0825a23a,0
d95cb0f9bf6c12bd40d7884739d042fa,8adba99fc10c0b03ec0192d793ee0e1f,0
9255ebde1cfffa535cfea1e98caf3f27,196805a49263290f47d4964e156dad9d,0.002878885
b375d6a2128ca997f892fb8207cabf90,7e427f5505e2e6a8d244a15f0710b661,0.0547838
b96ff9427abd896dabb2f9c10d55c8ca,707e59ef816244479eabc04114f9ad75,0.260346
af4b0612289a110f36d23ece9fe076ac,7e9dcc421da9b2b4b1761f48632f8f65,0.08952388
16d7f9888eb50648b352c5b4cb3b1a56,25bdb9b7dccb40a5d2368a4e331cf171,0.02510137
45b2e6cf298a44ccfc7217aef466c65d,e3b7d735f398cb1b164d08b2bbd33a2a,0.1812579
7d3ef85b7dc7173948868cd2318ccec1,8167a7628acb5f8f8586d47a70fa108b,0.0781936
6b4d3e6a231026a169e38a6e43eb7729,e497a910379eec976e9d2e38e9fbd782,0.0008021747
1d0f0cbef9616ef70876030a837733ed,4f62b293fd38728597146c41242fdaa7,0.1242486
941045912a2ecad7fe88ffcfee3369ee,aa9a391708fc800a882caa29fe1798c1,0.401336
ee639f6676cb2cfdfc7260f4c715faee,ed1398993e7c099ac947c0175c31e9d2,0
51bc8e8565bc3e6057421dfcabffd807,37fb898f60587c67a5605d908f03f37f,0
28371cf60d33f6ad9e5169e8a08d6a7d,93fd88271cf42e54bc021d3302d74f12,0
6e68eebc143b87a68075aef267fbdbf3,8bbafe8e43d86f680769ba962aa5a50d,0.05430365
acd5f47c8ec77da8a8e4dbc7c40f6a96,e4382e7c758a914377ccb6911bb7e923,0
a57a10ffff3e2a669c90052dd690978d,c37ed896b94e9fa65a8380d183fc0950,0
f5e7cd6e2da35c524e5a64af0f184db8,ac478a4bdaf2e1af98d9821dba48c912,0.07579685
cb3df8aa5a624bb722dac66d51c73fd1,6fbc4e83a7f208f9956402e43d16e2da,0.8142403
c7d3cf77dee47b077564c29a95a0dc69,147dff2cbb586f34e54209cff3ff15fa,0
31b6543d6fc0d5405fa542901977865b,2971b649a4e32c75001787264bcd97a2,0
30e77f89ac2e893a4ffe355b8499491a,6525c5e42b1082e2f6a2823fe72a213e,0
c148de419ed8ebd9c7c2ca7e184fea9a,faea53299af2a13c1fcfe84f1fd5cb5e,0
a95197400cd24b029f146220a0af268d,d0d7a51d3f5a51e668b8471d98042ad5,0.7075933
7ef4247c39abd85ac261ce4a9ce99bb2,cde3d5631d99a1349b3bfcdcb820fa1f,0
29deed3d34a8c5d30bd81e565df1c6f6,31e8921c8734cfb74c905194f7e06339,0.0304137
7f3eb18666599756859b659d29ef9dae,d15f17ad27a701003c9cb8603cdf32cb,0
a7651accec47b80d99b1abd8b095a29c,c5fb373635e7c020f88dac6d55cb7929,1
7c7dcef872a9d3feeb58a6ec1178a7a7,76725037f4797983355694e00fcf9044,0.08384349
6a993f19d4a9ee137307c63000a52831,2330f63823d73dc63fab4ff32997e747,0.2924171
10fd1b1eec1218b82c9e3ff8c47bbdc2,57d52a9fb70a60e57cb6e822c20a8374,0
11548824c1f876fdcaf3ac1e81594f0e,d51b4e182b471c98243cc7142d95bf12,0.03811843
fb1802de616a28e810711f001f78a88c,3036035096505f7f68ce38814e5fd876,0
85963a38db0e4fe06037c83eb43ebe85,707f293fb8bf687a4add90f29c9aee52,0
78fa24263dcf39f38afdf69151559864,5ae168af3dbf239e4062c0926ade3207,0.3974785
8348802e724a93dfb08f89e8f63cee95,3bb2920ebdd86080067ca2bb400fe6a8,0.002898687
60e5f3342a44e23b0d838e3e1b88dc0b,115f899fb0a77e5e67f096604838f7b8,0.06553268
5fafd5aa538a54abfdbe350ffc19b8f7,da5581706b650f23476345e055ba2c09,0.03846112
618a75a9a09f5ebbc3ae7491d05773f7,485f4336fbf223177e378decbb99eef6,0
c91f0ac62335d785488025b32ca8dc3d,19bd704c0b529c368a5747a46b497502,0.3400446
66c483da2a2a4dc7204b0299cdff0f02,a1904a2c0f663908aa44b95e1bbab24a,0.02619157
3f4a403e6420201ecee3e475508d2083,9f82355ab56c316a91ba17f5cb3e582f,0
a9bfe897f7a5dc8e6d4bdfc50f36a2c9,beeec3acb15470a30690f04b70e22976,0
2d2ba55b6263b3bbf4325f9b5563ccf9,7f8d71fcda9b14b8e846840de35dedc5,0
1f84027cacf1bd4e76e174d265487c05,59303532964bcb5c355a678921ad90db,0.04470148
90ddb942a18b53391c18f5520e3349f5,a4160ba6adfc33713fddef550a466c9a,0.2630713
2f7e92168e317aabafe9774b8a2bdd6e,84006f7003aa3ca86ac89774f0f27f8e,0.001836614
9ef1094d4b83bb9e5cbc6b9f1612ab86,17658453cfd9fe38a5baf15ff47c48f8,0.09027637
9721cda08fa6ae783b05097858d3f636,ac7cc76d866a3e4e248d1847c42fee82,0.005904002
5e57e9bcbe111e4bf06c607bab1b8d02,a857d6077c42649654e6ac396047e54c,0
192da787cc4b8c7f07d54129659abf78,5dd1ff8b7b339ca8827305a0094a2f73,0.04543383
76eb05cbf868bcd9f0cab6f75b65b59c,efd05aa249207bb82d0c2b87bcfb1b10,0
abd80c3e4ad99014e57098824cb09de7,e4464102cc6fcf14e883ffac42277f42,0
14293b550389354920ddbdfc6f81bbda,90346f3cdec258370065d105c1459573,0.009044388
e9c9a59dd0ebae494529142c36724b50,c939886168d17b67df79accc3aac2ccb,0
255a6b2b6991fc073e6a99be2dea74b7,9fb48991b959964af56a6337cbabcc08,0.000933171
b14e97504c5c6ccd9be8a24b3111bd22,580de1e334d93274b846694a631f6e06,0.5261083
1a8d5bc46faba6483009db74a66a888c,3368b02b39ca9b0f7772954093e4b04e,0
672af41af0b9e9bbac0e213def0164e9,b224591d29db300f9e9403ff38868d7f,0.5279217
e7bbcd70b504f7f29cc7ce7b262b5b0d,7fbf8cce2d5b1d37d1709dc0f7dacc53,0.0273583
5bdcc41128f0b0372a574923b19440ba,2f3f1da8513128ec0734c216b6b20104,0.8417219
2de2e6875e45c19a01d9b2c946401008,ec0886ba42e08c9cd37b463ec84e5b6b,0.1262214
4ce9afe034f9b70543eddc9e24ea44bb,b5d1707daf56eb18980eeabc069612d9,0.04050575
5e57e9bcbe111e4bf06c607bab1b8d02,699379ca20709407db9fd1647576abb1,0.1189288
77c9153861786a02a9e302bf5cf6da6b,33a453e6f33dcdb0d7b2d4330325b339,0.1253346
a721e148f0a9c1251c5a18dbef1a35f4,67eab830ce116b16066f723faefa8765,0.03821619
873ea2d878478b0cc6f457456fe04e66,0e8d3de3eb92655e19de435fcb8ce65e,0.06441464
ab2b982ff54a8bfca30f5cf2570aa65e,80b3b48c45a5dc112e725cd5d4756488,0
d30e159f20e3616ec0e465513a45914c,922f70695de7cc5b85531cca1689b2f8,0
09fd8c78dc774cb47f3135fb5b44a717,671536f3c590fbe0b274c28d24eb7871,0.03140607
d2429b1445f7e930b21acc064e928bae,abd62100bef19fad3fc86d7c30b029d8,0.02671476
ad0fe964051ee873e57f4afc2139515d,63cceb7251fbec64716bd394b9f96421,0
c1cfe459321c6d3735e1250112527f41,037a41730d38678205d0db47ce3a6cd3,0.03555066
732c9c1f00adf3d43a3582f1f642a5b1,2cfcf05140c50f3000a867ad9f0bc8a5,0.388817
a83cd0d9314033d1fdcd69a193946b37,dbbc48e8046db5cbd00b126b2e022a98,0
0de9f88b6045731ad22b1f1663fd0694,b04ee23a1aa751585c36b162e3e9b2ea,0.08081305
68cbd358f49b60046c0d7245f6834cc4,b2c9a52fe29329cc4f269405a248078c,0.03772887
91f030e3b9a01cd393119d537b4808e5,9c4bc3659bf834e97a630a2f5e2a9f26,0.06211058
5445a5f7e24c9aa458a7326fcfc1ff6e,8eb0385381de469933c2db0babc54014,0
68e1d8c8272725156b7942f6ba98ca83,88c53dc078964a8a32dd3a795c4bf852,0
ec908f9464f9a336b533e1b81ae0b27f,062373c20d916d9ca611be9d8c1db984,0.008265531
7090a1b8c63d5498e2007e62488d39a3,bff92821b31b1627d45655a93c623e37,0.0438108
1de9dfaa68e07f69492eff401c12f6a1,053bb81752dd416b4efd6ee97c9a4ab0,0.1116393
386ea72d3d2b3457028e7e4565dfbbad,257cdf2ac3e9dbfafd7fbecf0d8ba028,0.1134487
b14e97504c5c6ccd9be8a24b3111bd22,c948f01459c3da0530286334f9749e6d,0.6267023
ed524c1d4e6a0ae4b1d818a314a2db1c,06f9173bf4aa94044819fcd5e4068d98,0
012ee5001275d532f62aac3daef0af9c,fef5d88af3ef647de11be53cacb53fc0,0.0140662
8f36cfc717dc2aa126bcb88372fa026d,238efef1b3d4c190a3f82d25e359d22a,0.1533481
540e4af53e24d1706a6f8005f46abd30,3c889781b116d07e095c8f532d7f371c,0
c9afd91ccbebd797e609530a73794a6e,c2f2720441d3e92bd6d2c311f91db1cb,0.01166018
94c3c9c4bd494941a83c84c3e14537dd,9a03c69a5f1bcfca4ae6706389865548,0.08327252
435e5142e222a5513d55df20cb63e8c0,c44dc7040ce80dd3aa78f05fdd23a35c,0.1911184
aebb949ccbcdcc52c16e5573a73c378f,3bebc690f8d130536d91944296625866,0.1302114
c9928fdbb6c84cf0b2d5658545de4459,9d97ee4e117acf0ee9321591d76b3e59,0
ce26d8a5ec55147afb19d29c22f6fc96,6e12a5b665ed5bc3627d63c549354087,0.2967107
3f036fd83da68b915c8a1d57881f2e69,d3e0e673a477bb8e920ce6d14e65b52f,0.2864684
68cb4a77b3030e3fdf32c5d69b07badf,3ef24848bc456f8d3ccb45e39ead9706,0.3738345
f1092a4725d8cb9858c4f7fa740f773b,60f2a7b18e786a327d42581e42acbfa2,0.0384125
7f6b123c0e6441e1766628e11e993755,3f32704aeb9a3658183073c9c39957d3,0.2936727
d7777c477211a91893a689c60d9dbec2,09c24b99bcba204c79aaa23ab623ce80,0.001802348
a2a73c41c565b095ff993db3a870d05a,47c098954a1e47419f0f2edf9ccf2ae8,0.4357855
1ea208ddad303f00ca32e7bd1e4d8b34,5ca6a063057552ec42ba2bb84bcced1e,0.3535848
21738554b044c7421126f60c703f71fa,88f43f6c915a32131bb818ec9568cdf8,0.01530426
eab868cc0a6f346039abe08b4479c669,7f243f487cd3c2abc0146c5008a75b9a,0
e82f0636d23d3825a228f31d97ebb242,38fbe0b1898c8261f485c4eea0505a31,0.007141957
c2040c9fab674b42c97ca543c4f7b002,54924a60c4f356842157f40894ac4302,0.9240061
b6c8d211f1465df0b388a84f48c90587,4d86dc2d43f7d7681bc8483318a3ce12,0
d096f1011ed7428ff6471ea5e7711fdd,40c03989ca7cb01b1c974d7577acf55b,0.2310526
3cf446e3acc7bb26f53a78e48ccfbc52,dfa256cbb891ddcef02dbcf0588e3e88,0
e7c89063ba5578ab98a0e5b9d7b4454d,fd17f740aba66716f0b5aafd372e9f31,0.01481304
d63d82c2709483f993d031b04c0a2f59,cda77f1e1fdf681ee8f3be9db6e1fdb3,0.6231729
2471e62a785de915ffe06a70d63ef420,a542ffd9d9c3425cde0e50a5b88f7f0e,0
14293b550389354920ddbdfc6f81bbda,0ed373b971b231809bbb30429757e793,0
534911f4501deddcf524dfec245a31b3,35d9bea337821801e9d36d55895d7c55,0.223972
73ef5fc9d2738f7547894c28afded88b,90da2830761bf8d4b20387f1694ef45a,0.04453915
9255ebde1cfffa535cfea1e98caf3f27,ae2b529cd4e75386bb95b3aa49a29903,0.01040407
07b130d7905e29b7259bdfb87de55dc0,83c157495ff92a224106e1c35074ced5,0.03187627
1d75ef2319f9d48d9216d9c8a9ab1889,faeee90bb50165c3fc17a1af1f851b8b,0
534911f4501deddcf524dfec245a31b3,41569acbceeed204a46f9698a1417673,0.04542761
8cc237a72f5442eb86e016556ab99a8f,8b033a6a23f17b602978dc52bbc03496,0.2551174
bbe9a6a80341c9a1ceee537088b69b88,2b11442d2e324983c943f9f1dc73837a,0.03993065
1f7a46bc2fe6fff05714bad9af2ad4e3,8cf46b70120a85a55903d2db366ad8d4,0
014c7dc156e02d93218559cc35a791e5,cf3bd60a18b0065068fa4d0a48b73503,0.005990717
a96c0d1b98dc82245eca78bc4d7b7d95,14a671e70750e7554851f580d8317f00,0
11b4ea75ebfeae082bbb293fe6bfbe3a,339471fcccb027d2a239510560f5031a,0.4600407
809194cefc3ec7203908a8c5c5417a1e,4bc1ca12576f4dc7fb9d65d7ef111bae,0
55f16b4a5fd613ee15e5173bc69e727e,6aed4f1f0c2839029980abd9973c1739,0.2098064
ee41be5fd18bd2b373ae9321d137fc70,0bdbd022b7ac3d5f05b87ab593c83197,0
549cef934d26187a0d7c8eb6008198e6,ea199d7adcc61407d72052049ea2cd91,0.1366329
cb14ed431b6d6c02f010f2324c71bfbd,7851cada9e17e4f5f4b7626b57ee0c4f,0.01413657
386ea72d3d2b3457028e7e4565dfbbad,fa5e5e581ef99c3db3932861051bac5b,0.1090964
bc4d4a13638839a16216617465a39ff3,37cd522c4bdc4a32d45183699bfa520d,0.2356149
ca46f404246d0e49ce5b390ff6e753ea,d65e53dcc0c270df2c89808e26d13f6e,1
84b61406488e29052c74a47275876469,140ab8e292b0693b318c86f8ae86cbc9,0.5509448
d80c75425bfb3550166505710667786b,438d2541511916dd6868f328e9d9806a,0.4723595
a95287b889247bac5286c27e69ce2068,0d4286db33f61a739ced1ec89a8f43cd,0
ee8d9f089dd97d3e8e9de0d33add38cc,cd32d752379132ae391422ce90caafb6,0
a5c4635a5bd09049d375520c941f9569,999cd501ac41745ba82c3064f6048ad4,0.3150007
082b4aa08c0ab0488ccf0a87830e7bbd,4a7034d4f7926589a0a6dd64120fd596,1
a1e8df93e10dbb79415451c15b9ba5e1,4b03acf77c8ba35e344b8deeb03fdcd5,0.3287353
0f9d946582981098ce20e3fe5e3ea879,58df0f44e7888c5c2210d57f6fa8d084,0.01483546
5d5c6ba4621ad77ce4dd18ae36a8ebee,145c38868b468207b38bec021c3569ab,0
6b9c00baa40c91747c88702cef811026,9b84bee9443092766d05fe908cb2ad34,0.03415907
0f929b143d6c670874ae558f21f49bad,29f74be044b2b67476cd97e2f278e707,0
1f7a46bc2fe6fff05714bad9af2ad4e3,90da2830761bf8d4b20387f1694ef45a,0.03198352
8f5798b0def0e59ab2d7a88cd6db15b1,861d2b52f8da1f98b4891ce187d94cd1,0.2386199
884fcb8a92a732687b9e0b8829ed37e7,45bb95b20e4e42ab53987dfdd8725791,0.09817196
f78906d7f1c37ce5082bee9564a7819d,3d7d8a23f21f6cd3a7f6813c50a1abf6,0.1686456
a28cbde2bc35cd3a508d5bfb1bfebe4b,6df2979d8598b4f148412a951b97a994,0.3165283
53fe0e554410921450ed3981d530ca03,65330fb09c4cc0c4e77f8e73064a2f24,0.05190722
10a44cb87a317e8fb4fc853e0a152744,ff22a301a052f02bd525e893d31576cc,0
85f22d70bd58c56708e9c3b2769ff6ff,d9355eb5501daae17e1d60bae6b07bbb,0.09298817
08c03e7e172ab601caa732f2ae854207,98f9141f5d31813b983821b43cc81b44,0.04035479
8461d3ebdd5196b38cde279867b85c8c,0f08b98cd9999d5fa4e566401c5d5344,0.004692527
d6d1fa567ea46d8abb64e1f43d049822,ee4dc2c959ec4d3e045c1e57107d51bd,0.07236337
1e04fd4af34c0155812e682aa93f6f0e,4b18c08289b12e747a516fbcf7d80454,0.477714
04be1f99ffefa46fce6fd10cfe389204,74d45dcf44069c839b5b27c7949e9010,0
29c181632b7ffc4fee3bed7a9da85b3b,7d15160ca27ff5cc3914f58ad68f47e7,0.003667273
14c148205fe1b0ad11b6e7dca3b9e170,1c4c533143226c7bcea2313ffb63aeb3,0
31ffda68eb2e6fc79ba94df7ad306039,3c7a39f24e962bd4c450e89c54603b9b,0.01758458
6dd3cb1333adc6ddc9118e66bde0fe7d,4e32aa37776ad3779978a3db144e0844,0.9179223
ae51d0ec13604a6d9c71d32b0985aee6,632569e85305afb1d0160defb3c74250,0
78a063f313369b7183d47b1057e08fa2,ea8fd8ec19f58d7020f1829e844de6bf,0
f5d9ef28b0619ef94904194bb46c7c3f,3f66f2f4bc58425641088269f990b401,0.4068016
ce26d8a5ec55147afb19d29c22f6fc96,24b332722d71b6e43c057f086c045421,0.03845998
dffedfa38909c37b877359cfd8eb1fad,eb19d0e51e5529780335f6d3f52f6098,0.02779947
ebd3e434d0644597b230e39f6e11625b,9ef0d4100e8586ded1c8bdce0dcaf1e3,0.101648
679416e0226fbf88df6e247bb13196eb,a786a9dcd56ed49625eef04c7f0ea0ce,0.01425328
78d1fe3491b71ab01738e40b505b23b7,267318ca9b098876584381b489f2a68b,0
592a5969d0a37b48463f22b21b05327f,acc4f27f3ff1fb9782a42e7f6c509d2a,0.03261945
b6a9b7f2acedef609ca3f1987561eca0,6f91b81f8ec0297b2297647e275c29ac,0.04447772
1afb7036931d6a161cbd9710afc86551,18258df8812451f24f6585bb93d85eee,0.1142243
9bd2ef88199bc0b027215194e8d481b1,98a44c316f77a4a3758f259d05f081f0,0.3912771
86185bc7e54d2b830611e6610881ea0d,573cd29ff6764663b7ced10fec98a8bc,0.02657782
014c7dc156e02d93218559cc35a791e5,9ea6fef99c4a3bbca6e31e1ccf570913,0
6928456febe78441e4df6dfcbfabfe73,e284787856f05fec9b2803728a4d2e8c,0.139777
76ee6bee3d2fe65973f129cb476aaec6,3c5019834fa40d286986a56cffefe2a5,0
549cef934d26187a0d7c8eb6008198e6,64e0bf7549a776f4686245c9ce7f58bb,0.07955764
158575b759fcbc234207accdb4d73945,ff394c6eaf080897c4c129a58d858eb8,0.3263912
f3b7f28f34c4f3c8a8549b976a91fd0c,8adc7aaaf1e421bec8391ab0a673176f,0.00542507
9a39075d1bf560f2c5976a6717106b14,b025d9252f05da3eae55eca4c8c6f203,0.2998554
e2d978382064d855eef7bc163ca419c4,6730bc3ff9f6ccffc59822a0470778ba,0.03234933
ccd2f36d99f99646d67e8dfc95fb6298,89b7195dad490a8b0c7ab3db96281e2d,0.1189831
a102858111e4b16a94f22c9ee4e29b18,2a93d77804221c091d9e92b3cf8a217a,0.01675469
c667f46a75dc1773db627442fcc0e5af,74d45dcf44069c839b5b27c7949e9010,0
6216ea7b2bfca9a48e1bd4500bb2cba9,5c9ba04ebf6bc27458fa80ed267db71d,0.2889468
3416c2158737ad8273f1804c72ecf3bb,0aac488d288d90f5593ee528449ba053,0.01620173
899574cad9ea13cdc6274bab448e343c,a8de44834b2871e9b001ce40877de46b,0.02373511
28770f4b1ca82ae3ed16f7f295b8eb67,7223a3f3fd8e4f8572a113ed489043a3,0.02818885
0f929b143d6c670874ae558f21f49bad,01510f09f3bb589835ab4b8a067e80f2,0
8f4863d7f2140c2f7fc8f9b4b6b70a12,2dff88e39748c4ec7d1dd405e6da2d4e,0.00794713
508e352a7705ae039bbb43690b0faf36,2ea8f1ec6acd92d7712dad498630e2eb,0
acd5f47c8ec77da8a8e4dbc7c40f6a96,60c6a9af98ab95d617ed306e00d636f4,0
16c7649d2658236e5eea90531437e719,9bd4c7d9624366e3546a0b99ef385677,0.3186849
2e09dbdbcf1bc4212579f7f6d3878056,d133be87d8573870a4457bb5b7802ace,0
956d97a6b7168e87bf6c48280b36044b,8cc3bd4eceef6a3791abbf52a5b592cb,0.1236874
9255ebde1cfffa535cfea1e98caf3f27,51d473d941608a020864f5c051d3832d,0.1637183
34cd2a39357cb5fb698736e8953e304d,16d760c113e1b5b9a3e501d29cfad3d0,0
acd5f47c8ec77da8a8e4dbc7c40f6a96,2716ca1b3108c6bd98bc8683f767256c,0
0c2b513bbd7a68388d5eb75e3f88102e,2d0207b5c0ee56a8b822bac427f9a445,0.149127
3d86c6ca77d0f71b974bb1d4e7410987,d89e0ce8162cd15517cbd835bb48ca09,0
31c63c02a0272db217247c0ad7559985,0510f08405d93639746ddf73a60da513,0.2181714
5b23f8771f8e6e27661bfda2a55b3a22,5c4bffda3b98ae35ad6ae4ac60bb66e0,0.03725522
fe8b3ee57ace71fca9168b9d7bec2163,5987f96eb03a0e80e9ec060f829ef52d,0
6720f26d88035afba09ab42d7f5972a0,22b3c7503d82e67f64df47e3b3507035,0
679416e0226fbf88df6e247bb13196eb,a7e50f142ba507595d83d06e1151a74b,0.08737855
78d1fe3491b71ab01738e40b505b23b7,965831904e6ec1b6f05ae5ef4671af8d,0
a9e41ecbea5c2f7807a63535ee0df4bb,abce22dee023465191326c757858d2b3,0.3843038
b6a9b7f2acedef609ca3f1987561eca0,5e5197b3aa7f6566e9619a2c8bd506b0,0.0306377
cf84082fa04b9630bf6afee40c4b430b,b0375080db1cc05839b44ac2751239f3,0.08402875
aff9a717523430751b817f136d63290a,d75b366c131db05f3ad160c0e77961d1,0.1133441
72982a874a8e37caaf06beb867f8a635,6c7d7830b7b6b1a65f8572558aa0aade,0.1308163
ddd1f005923090546835c2c0924cd8fc,79c59a3419990c8faddc5c8de65fe5c8,0
217d8799a14c514c3d3c557d16d41fd1,00ff64625dfda7e3c13253f26a143c52,0
1c1244acb898d2078d505730df5b5873,4b474b8bdb195dfaa1ee244fe36da6fc,0.1306477
5777933407271dc9525a65bbe71f4b01,d610fedd8a572a1bc35e6a404fe62b17,0.04494709
ce26d8a5ec55147afb19d29c22f6fc96,f55f826a9ffd067dde1bf5de8a9b09bb,0.2262403
b9cab500698f6484bd7cba9fb6581d7e,2a429916901e23f3201e291d741d5a78,0.5782366
97c59985f8ee323250067ae30358a73c,2620127b4b8990ad5924691fa62a8e6a,0.1709588
03ac7c16884e0b0f2a11e0ea0ea791d8,63ffed741263be8f8e7b6735a0dc21e8,0.5459189
80603da2b112bed980c61bacb7a35c36,b48ae0a2754f6a47f93a94c77d7eb44e,0.5666289
91b2fc22ec7381767325c146acf6d514,816d0e835ffdb26c44896d634e1e5100,0.01955164
4484b111cef5086fba022b00e2561ba1,edfea86fb9c5c6763aa3fa0e63a62f0f,0.02724526
620389213beaed72111f8e9954ec895c,b780fe7b8cce653fc086916108341cb0,0.78509
5e57e9bcbe111e4bf06c607bab1b8d02,f81e0e42d62f1f989e6bb4ad3d2bf6c8,0.00553572
350b7a9dcbad17130b9e36e77eabb078,6c7d7830b7b6b1a65f8572558aa0aade,0.2933596
d0c56fda99cdb202a32e5db2e8f0f75b,becfc140df71c96b8f776f31afcdc93d,0
83a68be6e526c69b064368ee5240a32f,2521c9754a3a21d2d110552852b4f4b6,0
d7f9d376e90d4009fa62f3ba38678708,121b45881b61f94e65ffc4384008682f,0
c9c0eec0d83737fa2a32dd80a9edaecf,58870af44fe68f8887e2f782691d86d5,0.6336697
93a09fd3e0728a54005d0737e60bade2,baaca39701914368ad541cb5a6ee4a98,0
a59abd9625ef9442803c2621c88cf567,6999a646412d0ff3e2da60271a6e231b,0.04979599
c5dd4cca9e35f71787d8aa6883042ab4,9db4768d4271cd77773ef8c73f65a5ee,0.1370216
8c71c4cacbbdd85fe80d78ffe2d3291d,bf8debfa51b7bf0852d465c74c315b4f,0.02089634
2eec5c855881beb244df2cced3f8166c,5a9ccdb306ba547153b65aa5d77c9f19,0.01049122
b95479fa1fd1535e16bfe541f88fe58d,f955440892fe9b5adb8ed7f3d95d9495,0.0471422
ff060a84e6c21c72ec4eb4191a18ad32,b88b35986143d0cdd8563b7279bd8fe2,0.03922931
caf2a1c7ccc066b500fb45c792010e7d,345e08394b091bb256263dab23b76b1b,0.2357542
70696e9d8e910d985f24b3054c8917c3,c986bf3625bd157411e6e60647623a1e,0.1122772
bb5450437a4d0fc280d09e489b84ac9e,d5e31f493a196b4bda23e3fa980587d8,0
